,OKAY,PA7617-3658,PA7617-3460,NORA,NF18,NF99414,AURORA,FLLA17069-52,NF13-4126-4_3,NF12AS-122-4_3,NF401_1,TX19CAS0058,NF05424_2,NF12AS-108-4_1,LA17129SBSS-8-1,Clav 6982,NF97405B2,NF12AS-91-4_1,NF12AS-107-4_4,FLLA17088-77,FLLA11019-8,LA17153SBSS-46-1,SCLA17031SBSS-4-1,NF12AS-122-4_4,NF13-4173-4_5,Clav 7618,NF13-4173-4_6,NF502_5,FLLA17069-54,LA17153SBSS-55-1,TX19CAS0057,FLLA17069-65,NF13-4157-4_2,NF12AS-73-4_3,NF00407,NF12AS-108-4_4,FLLA17069-53,LA17089SBS-45-1-1,NF13-4083-4_6,NF13-4124-4_8,SCLA17080SBS-4-2,SCLA17018SBSS-45-1,LA17075SBSS-29-1,NF13-4214-4_5,NF13-4173-4_4,NF13-4214-4_1,NF12AS-100-4_2,NF01404A,LA08039SBSBS-56-A1,Clav 4476,NF01401B,FLLA17088-61,NF13-4153-4_2,NF13-4124-4_3,LA17069SBSS-2-1,FLLA16083-25,NC21-6429,NC17-6440,Gerard 227,NC18-5877N,NC20-4795,NC20-4700,NC20-4402,NC20-4452,NC21-6475,NC20-4551,NC20-4526,NC21-6492,NC21-6497,NC21-6502,NC21-6505,NC21-6511,NC19-3542,NC20-4702,NC21-6576,Horizon 578,NC21-6609,NC21-6610,GERARD224,NC09-4503N,NF12AS-107-4_2-1,NF97405-1,NF99401_1-1,NF99414-1,HARRISON,HORIZON201,OZARK|POGI,Juggernaut,LA99016,Savage,LA15015SB-S50,TX18OCS9100,TX18OCS9104,TX18OCS9125
FLLA16083-25,0.0947321348225271,-0.076793595314828,0.0304106861316668,0.0456188771192215,-0.117835988414606,0.085532170126712,0.0892788400902365,0.236032360926361,0.00389950217016922,-0.0810097111369601,0.0923033465959639,0.348338432810523,-0.0376852459753396,-0.119199001859548,0.135956389970267,0.0282178847680082,-0.00119582129480256,0.135581643483762,0.31035292777289,0.115801391533107,0.200130060321938,-0.101755254943771,-0.116143490130245,-0.127250384237393,-0.0436416134107808,-0.0416750424406029,0.112627214644701,-0.120504976522232,0.228036357513166,-0.15659788805614,0.392507947609766,0.0977584981345705,-0.0684617624757915,0.0783832305010621,0.191964865863999,-0.118529468899193,0.342884161342391,0.133254243662074,-0.00319093351694626,0.0581199827617006,0.121467476485755,-0.0120514872877677,0.0861213792860905,-0.0826605862156226,0.128286504714056,-0.0573706331092225,-0.116088300868365,0.152599421555559,0.272265302249488,0.0956590967089001,0.122301926341959,0.0763958816105536,0.00556927872114003,-0.0502751141563778,0.18819450591822,1.68662106996871,0.121841884186402,-0.0760850327251273,-0.337339961631174,-0.222521310600577,-0.126915756784328,-0.167487068732278,-0.107960725724598,-0.166235117960259,-0.232405578778242,-0.239395202362546,-0.311383204331601,-0.300668164358728,-0.303341341866963,-0.00319645108528947,-0.0774727147450069,0.060123408334099,-0.232320015287979,-0.255105366497876,-0.266280071073206,-0.281510987592741,-0.270079724251999,-0.268670375107743,-0.349144545166633,-0.0786224651411867,-0.311104037762846,-0.210624252962524,-0.0828178815865022,0.0110423613333775,-0.0723994183021866,-0.0761932379093566,-0.113807541388511,-0.0682181387967533,0.124739029672845,0.0375482865052223,0.0482793304578766,0.0382602633149745,0.0874993408548314,0.145667907229673
NC21-6429,-0.155016493949362,-0.344339974654644,-0.300453981200787,-0.182053504788318,-0.207198681395002,-0.102916255536822,-0.295888770070875,-0.114527905286993,-0.248750002528427,-0.296099779364828,-0.306296700099575,-0.0931342973060699,-0.274343452840059,-0.206076954470828,-0.137039810942226,-0.377917194196257,-0.334701602118441,-0.055904096055628,-0.00342709267079292,-0.0276640575716965,0.143789376941979,-0.310510812242545,-0.207614353231644,-0.323062552101119,-0.116780881024841,-0.29826566754243,-0.225637087788335,-0.418712288420389,0.0506281062718653,-0.197357999507943,-0.082699899730382,-0.186554725621525,-0.234807177849785,-0.229364884138721,-0.148494361425425,-0.205347771307978,0.209024645109128,-0.325250348141896,-0.219749803851162,-0.207378870088738,-0.147561135231099,-0.256924990072099,-0.203217127313455,-0.210973354525951,-0.162035896113913,-0.285525079737976,-0.219928389434719,-0.0962787756668876,-0.210273070538455,-0.386738788168007,-0.221814730189697,-0.0235810430644193,-0.219383235526609,-0.315567706555367,0.0289882877348406,0.121841884186402,1.66837543412793,0.116389600105074,0.340016468480637,0.298944435709748,0.169809464429988,0.250861303632909,0.259866757454049,0.112744244936591,0.186226230306347,0.18518317429712,0.355859330249767,0.262186523691907,0.25996852573552,0.421589871204332,0.272146371534601,0.376329199104105,0.191432976158443,0.378560998597021,0.329931463545728,0.263299902984278,0.130274374400562,0.130753638643745,0.388538490336391,0.176129805959736,0.124615576358607,0.0147066206679682,0.178281388285616,0.239785759574371,0.21463765695649,0.232478807148527,0.106726298655995,0.0716757810049811,0.469844343828198,0.285391490602754,0.328296859850234,0.32897930214848,0.190537126657796,0.272124955877666
NC17-6440,-0.0644748689974805,0.0822754685713,0.0211846856464154,-0.130066351812359,-0.224847549622377,-0.114899357506806,-0.113184687254264,-0.0388978818524136,-0.137318074753825,-0.0357515923228165,-0.200526459454091,-0.0820923775829997,-0.118107297121212,-0.223738683974003,-0.115740056066978,-0.129591722170059,-0.156996643692083,-0.159528650512734,-0.148074186323013,-0.128965265913899,-0.162784981457028,-0.295050482120762,-0.225249664249018,-0.0355668476279085,-0.146861893120083,-0.0580700345338961,-0.0782855815562202,-0.117940266172377,-0.118974370047524,-0.344930808158563,-0.14045472701911,-0.20687243558933,-0.223109931366509,-0.189767264458617,-0.0777452084826669,-0.225824641984109,-0.115945982589008,-0.203038287863142,-0.133249789550945,-0.190198394599115,-0.249551864300771,-0.247422542313189,-0.195120750455357,-0.122339220574679,-0.229385530412812,-0.231835813220443,-0.210916375163653,-0.188785652089671,-0.183716303882209,-0.060871699014702,-0.234145531934401,-0.118842895422337,-0.211381903971258,-0.151994026691198,-0.121532217633704,-0.0760850327251273,0.116389600105074,1.74832476762723,0.152912403388385,0.118268905748643,0.0831468692061428,0.146550070663001,0.0945592755418216,0.193356293588463,0.216283490361259,0.254126175527498,0.151777389814412,0.102242523515747,0.0982647531873379,0.0943339403656163,0.141202312167255,0.293130548121993,0.171291276527739,0.131569162982247,0.159386318764861,0.120384834650743,0.675402306035387,0.647922738479926,0.0651329755643365,0.017987687473937,0.0844281396904867,0.123041388385624,0.237435772273063,0.121033868373755,0.242321753087163,0.154798354186719,0.1575784272293,0.0442274478263278,0.246017772047908,0.286776850842833,0.232004026268626,0.060122755228784,0.289876576260035,0.180254026419647
Gerard 227,-0.186832997395695,-0.262584715865888,-0.327254738200492,-0.0704939644341055,-0.244245082143619,-0.15985647176504,-0.294294523016919,-0.267473380705187,-0.261979105557389,-0.292983586101456,-0.319488988798553,-0.345638934497556,-0.22999739782067,-0.245625779395731,-0.196237813870094,-0.379462941949028,-0.287067102811756,-0.258742298307872,-0.127249189922325,-0.138963891441789,-0.217408780032377,0.156617065503329,-0.243518689640419,-0.295538302330871,-0.209987342982261,-0.220052478453544,-0.105851195820919,-0.285377274369529,-0.262632874188162,0.16512567739033,-0.346477883042085,-0.363883231731435,-0.31048254876685,-0.206881024839719,-0.187392387280844,-0.244884508463053,-0.175406412523154,-0.298256819424248,-0.174346618283797,-0.143025896272134,0.293998116223454,-0.322053510879948,-0.267425522985334,-0.274011488301492,-0.189963975511406,-0.307051483411027,-0.258482038994129,-0.155629629822059,-0.252573610242313,-0.212858818068298,-0.19327984070669,-0.1136661471912,-0.271152252192749,-0.168055143854043,-0.364731880647289,-0.337339961631174,0.340016468480637,0.152912403388385,1.34533111386952,0.511716098628779,0.127403678386459,0.780792738737072,0.257018161904188,0.390199444131808,0.22749247743246,0.268443785912857,0.973369488348495,0.483897249219549,0.491371805426443,0.267452256312968,0.2781059755021,0.215657975196406,0.435403631706015,0.516268568989076,0.951654243879046,0.480546672222707,0.178973257793663,0.1724057118084,0.873940870689669,0.2237830160274,0.0843606823711869,-0.0085008738091912,0.190269054960519,0.253144727691889,0.160125874734991,0.238536970792624,0.271814850854651,-0.0632607471652458,0.111984688711915,0.157964473453948,0.125651476647143,-0.037998133437947,-0.0171450179901858,0.0594181211145686
NC18-5877N,-0.193653102864686,-0.399301149472782,-0.355556026291543,-0.109782272366612,-0.195563385987466,-0.101210782191807,-0.23822393463087,-0.173766055968607,-0.319372208765313,-0.235970401405271,-0.29197087292768,-0.295250093068208,-0.252009187816472,-0.196937227741802,-0.231204097174517,-0.302879990859156,-0.295460711419686,-0.242379043629176,0.0169928180427112,-0.0978920579178032,-0.0293625712418459,-0.112790308784274,-0.195978437212926,-0.264618419697538,-0.243841102874391,-0.208833449937958,-0.240284898404499,-0.315022442562246,-0.20120542529654,-0.122223539625178,-0.220028063451674,-0.249430391452381,-0.207654129255768,-0.18121825476409,-0.125566336172513,-0.196983863902182,-0.257277115113392,-0.280216938398981,-0.251077068676602,-0.236669635835329,-0.146116212717546,-0.33789891198903,-0.0500159658803337,-0.221746060825537,-0.171433311499641,-0.277755213452177,-0.195578039679194,-0.0883734015990301,-0.0175686555382643,-0.267782660784778,-0.102004276584845,-0.040180051813342,-0.235943074083548,-0.247700864759991,-0.228270313987384,-0.222521310600577,0.298944435709748,0.118268905748643,0.511716098628779,1.41272511316153,0.589460007381769,0.393246497000222,0.731686059493389,0.30965818602305,0.205837019930298,0.277941840060251,0.39300086293118,0.360479860053996,0.361717037126627,0.213623402924874,0.169722334264029,0.124770827338938,0.421663680361821,0.271516498079375,0.500170731132285,0.327686611950392,0.0430353580306185,0.056985227950038,0.652992649966614,0.338734673110958,0.120173712884348,0.0257153632200086,0.0575550276342805,0.203701595691255,0.159909843554961,0.838200501433111,0.103295806596352,-0.0100625695640594,0.460980505234186,0.106904353257565,0.171733484836992,0.124027140963162,0.127021154445905,0.138199962195758
NC20-4795,-0.173060930157349,-0.27770852644858,-0.17416101235726,-0.132176521155531,-0.218316115866621,-0.174901949429456,-0.319498353989035,-0.078734560745782,-0.239200719787764,-0.139539774613779,-0.2464895380568,-0.0601046384161369,-0.266409434763881,-0.218316115866621,-0.154482580403913,0.0483105549172482,-0.249320388377127,-0.128241356950945,0.000297428679999447,-0.110816429110044,-0.0528265532486803,-0.239279498133063,-0.217606196262334,-0.151078246778317,-0.201005265584995,-0.207586408945657,-0.270947120241676,-0.179312858875858,-0.226433416026487,-0.200062649582302,-0.146949792149155,-0.0426503410560692,-0.182173550261185,-0.164020283742221,-0.109042634034914,-0.21759207688077,-0.29181784806797,-0.0278213606863356,-0.304380276949779,-0.214902225597433,-0.200516211877703,-0.000707247642601595,-0.051505765833076,-0.250245819349867,-0.0174036116387812,-0.210618105336041,-0.221697861785454,-0.0382278200117911,0.113348231934568,-0.230475958165246,-0.0602412478477247,-0.0151758405771698,-0.170179237509785,-0.148602630437167,-0.0312651683036528,-0.126915756784328,0.169809464429988,0.0831468692061428,0.127403678386459,0.589460007381769,1.82963335665348,0.231852296658994,0.644800704546797,0.156063983194048,0.102111673001636,0.216651202021368,0.0831700059150326,0.145505742611686,0.145039565894062,0.0981078272014943,0.0396636260069998,-0.00744625726620965,0.212767490316494,0.138254054389218,0.23356790980057,0.107319639449537,0.168339381803544,0.192875257868587,0.161900441167445,0.161860245742746,0.0557738917005226,-0.00813586727400806,0.0671532225080834,0.130483571106074,0.158266839606533,0.804874285386517,0.0332799628105129,0.203644820690338,0.369364766872161,0.0249886990733234,0.214644395375067,0.294358925574519,0.128310142093968,0.25135072448405
NC20-4700,-0.131793575179852,-0.304778179307855,-0.313563962098811,-0.130349110724386,-0.262822044469215,-0.157199285642747,-0.18035754342411,-0.26780936995969,-0.315841462057358,-0.192364227333896,-0.224981039856077,-0.254256608298066,-0.23125942233663,-0.264242433223442,-0.223840891154416,-0.243932002984192,-0.294687699730142,-0.19081675125989,-0.0494303314762126,-0.0739870353724367,-0.0586167064751863,0.056652464481121,-0.262065249224864,-0.212661028856714,-0.212479520947675,-0.234702669341014,-0.136567924426101,-0.254038566922756,-0.186059265192428,0.0750742526177717,-0.204234546682508,-0.26125080892995,-0.341027548646815,-0.175786865299037,-0.117072683333017,-0.263470311687349,-0.113670836307898,-0.191150943156754,-0.190666090627105,-0.234342225233699,0.00238639457582564,-0.262075354102081,-0.244738928912104,-0.232553970768455,-0.193586760591838,-0.23220691557346,-0.269376739655354,-0.262368526761823,-0.100330443088217,-0.25490206837066,-0.147913467420119,-0.0538751145476484,-0.277549117937376,-0.183711406287474,-0.197503220507931,-0.167487068732278,0.250861303632909,0.146550070663001,0.780792738737072,0.393246497000222,0.231852296658994,1.4394284246301,0.271652377060447,0.291555546013374,0.136349691583909,0.191033698432268,0.484414688543538,0.30515699942768,0.304819822878468,0.33745567090261,0.287801428709036,0.24649974716745,0.27739788774276,0.31850702242685,0.5288463902746,0.296955767322242,0.0631388492735996,0.0543532826246598,0.591023257526599,0.118292483536278,0.0351973641886051,-0.0146978740485849,0.170024118047109,0.219210843333922,0.194748868316339,0.269511361796544,0.229644299022028,-0.0409009162772112,0.282973017052579,0.229237402767247,0.27815945059605,0.322910047221911,0.267412017442895,0.271947769671909
NC20-4402,-0.217998248757003,-0.341684219952558,-0.39275503807938,-0.139316741347144,-0.190916045229221,-0.13133099358458,-0.251297688597353,-0.196699826262414,-0.335715929995426,-0.281985829393132,-0.313479316123035,-0.240750408291708,-0.33364211242233,-0.192285806265475,-0.169831175429393,-0.396224182746827,-0.340329666110167,-0.151602973611229,0.0299402724126654,-0.0660275015674349,-0.0881262652564138,-0.219277112357219,-0.190221790933327,-0.301508208408162,-0.252477144640673,-0.230283807791005,-0.248190680812589,-0.313969379195005,-0.185332944093466,-0.209694704781091,-0.166626653439102,-0.179593665675469,-0.228825438322378,-0.274012355582734,-0.0573519784228566,-0.193615068547741,-0.199557135639647,-0.234146671049299,-0.26624909338595,-0.229124556884971,-0.186004435593039,-0.289997537894613,-0.146581174509873,-0.254291972931218,-0.145084863756461,-0.215540486255438,-0.180390204959507,-0.152424797147106,-0.0196162691942868,-0.236174384521924,-0.0891100243056926,-0.04116587698679,-0.204587191085396,-0.284431136566282,-0.153035383655909,-0.107960725724598,0.259866757454049,0.0945592755418216,0.257018161904188,0.731686059493389,0.644800704546797,0.271652377060447,1.4895065879275,0.370444996655041,0.261096112748468,0.491182522928325,0.223591616568685,0.537149947502025,0.535641723829242,0.332523619495504,0.268607888576049,0.249112577679567,0.298613921241263,0.267940038463803,0.260491943308844,0.507917785908158,0.0950427538511509,0.122596564936245,0.370660571373372,0.210933489896665,0.146137261032777,-0.0594457269291369,0.0134229400167575,0.158276521149525,0.113780889476116,0.889803306141268,0.0639751265517035,0.0933414654445265,0.442827559926264,0.109976412673705,0.186288175180379,0.169491704533384,0.144912510721285,0.189856275464532
NC20-4452,-0.0935643123559076,-0.258907883701625,-0.27972692261636,-0.143297954998018,-0.0985369881660995,-0.148198142859233,-0.242088095525587,-0.258814682859219,-0.285470791912402,-0.263952863578837,-0.236067567488581,-0.30001465650554,-0.194945069086397,-0.0999128794108698,-0.213893410870665,-0.335656173209431,-0.260477107409759,-0.177016159679802,-0.165392573828391,-0.123690771338834,-0.192595886161506,-0.315425371858867,-0.0990008821109928,-0.273695586209545,-0.178382421424999,-0.187809944887843,-0.19571992924832,-0.313302195399486,-0.199353104132517,-0.281950786424722,-0.314066363230066,-0.32041963208098,-0.158034387354122,-0.155722517060867,-0.228247905586336,-0.100007807945412,-0.288945228112172,-0.35362707338497,-0.144356680506757,-0.233510506356722,-0.105889944486812,-0.372357295589006,-0.121133700577698,-0.17266257609553,-0.151973530173733,-0.184715122119063,-0.0991990274712698,-0.156072655669785,-0.153501570912502,-0.169985262444482,-0.107833197868346,-0.109826851905155,-0.184614761359566,-0.247448005936812,-0.253815137378251,-0.166235117960259,0.112744244936591,0.193356293588463,0.390199444131808,0.30965818602305,0.156063983194048,0.291555546013374,0.370444996655041,1.30164209119603,0.407082328849981,0.398941268805381,0.34790770450227,0.735584305665399,0.732436386473887,0.324989916118343,0.389750118480788,0.286836399286501,0.396345927126867,0.39608733548303,0.41602894702102,0.707481133998099,0.292911879318873,0.292290976841584,0.478852926004287,0.115835870754361,0.254973831711527,0.000383864567980737,0.124205350100331,0.196356565210175,0.25612115876205,0.240680314044653,0.0589183254638745,0.0301626578443777,0.172821221256623,0.18872423906209,0.0409794120029044,-0.013267940866391,0.100089248196509,0.128491124436789
NC21-6475,-0.157999230764327,-0.163454394465482,-0.0846239918399076,-0.212997570885679,-0.264724308123143,-0.139389346506959,-0.317220326645552,-0.298422473858336,-0.229955520276962,-0.221253183683571,-0.35438384500405,-0.13706887179357,-0.220089639605421,-0.266101569095385,-0.236609343424848,-0.173038621029002,-0.336346495542453,-0.169982648487132,0.256881872747473,-0.042156036983123,-0.129571241856778,-0.195213986940873,-0.265105983395366,-0.175554094504237,-0.324758357116644,-0.24053946666169,-0.205928417468533,-0.231438966525426,0.0540340056715645,-0.144358546819082,-0.14666178661038,-0.100181724884945,-0.31246829014873,-0.316626980544244,-0.186066828619252,-0.26740138168724,-0.0694454503125518,-0.0449458341628219,-0.233975251629334,-0.255755994700965,-0.140389016192792,-0.000867929681969239,-0.170968963490419,-0.212149582902005,-0.121417489199203,-0.258896112946023,-0.258718518154097,-0.149316400376541,-0.19472326185775,-0.336517810774568,-0.183112413128273,-0.0559343552714572,-0.299648610044804,-0.239264812167578,-0.000737775454384328,-0.232405578778242,0.186226230306347,0.216283490361259,0.22749247743246,0.205837019930298,0.102111673001636,0.136349691583909,0.261096112748468,0.407082328849981,1.71482720691254,0.384745108338358,0.265846005036553,0.812844614360954,0.817775591726272,0.181689572494197,0.249472808652754,0.180544705185388,0.330117630773276,0.297073720253433,0.291722531725906,0.825714929815326,0.234839134174512,0.237598526628858,0.264101163464232,0.161439803565503,0.0217066453927178,-0.035614304667094,0.144315286607042,0.119946637426282,0.167710665816872,0.228473267534927,0.0416257756117874,0.0435512296288752,0.317094685285785,0.0509277250210591,0.194792149255615,0.0973534803287832,0.0378799503064894,0.137194735346627
NC20-4551,-0.149622199928652,-0.145417689872083,-0.232677315284493,-0.102495672599488,-0.166278138729701,-0.160815257432443,-0.235977501715542,-0.278042037968313,-0.0767500606908392,-0.267713356701645,-0.27794675839002,-0.308062128178547,-0.208557299295263,-0.167645868484141,-0.146230637024843,-0.319842322796873,-0.346926412091663,-0.2051730174863,-0.118089324484419,-0.20882297215255,-0.134443775992213,-0.182412577767219,-0.1678145403891,-0.278294761059253,-0.189104325478738,-0.214681261723705,-0.2139952753554,-0.244075840527829,-0.174906483381479,-0.212423908770182,-0.239198647535392,-0.232580244046858,-0.250573391048684,-0.20558989592214,-0.232717565196693,-0.168985334398292,-0.218353866442701,-0.250039315881506,-0.225165649929572,-0.0843959744631195,-0.154524900020148,-0.337990989995106,-0.15781657150354,-0.187235446307884,-0.125156002303582,-0.143330588396498,-0.167724276134206,-0.102972775440063,-0.101227289317491,-0.26722831790398,-0.253232280088872,-0.159886359737318,-0.204336761227623,-0.146906117822031,-0.140502258869626,-0.239395202362546,0.18518317429712,0.254126175527498,0.268443785912857,0.277941840060251,0.216651202021368,0.191033698432268,0.491182522928325,0.398941268805381,0.384745108338358,1.41509956877649,0.422049455823654,0.647832865890948,0.667416032745982,0.309019289521598,0.304115910196961,0.319300149912365,0.305085600654162,0.437568215475066,0.281969951401492,0.657290262542298,0.317100332932636,0.314800790257663,0.32948382740987,0.268048003998089,0.180884582143103,-0.0447072308442555,0.157400858863703,0.16171753681675,0.204694266009194,0.174389869547171,0.143584447451862,-0.0245244510185421,0.278405191382202,0.108942893877807,0.145943338794007,-0.0114960279488392,0.111366498116916,0.04082884889823
NC20-4526,-0.221941610656002,-0.19612842530617,-0.329621691792387,-0.103466420489593,-0.199749343828682,-0.221998784202454,-0.24844036567748,-0.174075119252158,-0.145221262945883,-0.265790452330982,-0.292966809242472,-0.27788520912783,-0.253557078879432,-0.199749343828682,-0.117906217658465,-0.364535593853835,-0.326446174835329,-0.258486841933442,-0.158571135529428,-0.163665806903555,-0.165198144873365,0.00489527896162488,-0.200164584478115,-0.285979747259408,-0.206172139887574,-0.219980330740128,-0.146382720485133,-0.314449254249133,-0.15444281254897,0.0436111772997783,-0.261190536323436,-0.343886512258036,-0.267140471303757,-0.214493971167364,-0.217678423364987,-0.199030595433248,-0.177298907476537,-0.269660907076761,-0.16085396009434,-0.173085035130046,0.119945153203298,-0.356892182848241,-0.237886349498815,-0.266412202242728,-0.250633494244227,-0.281427499609187,-0.200193942382998,-0.0783662889475133,-0.21484623881185,-0.312502224107731,-0.171652507136917,-0.100907159263057,-0.232975360121998,-0.158397523842292,-0.344664876417569,-0.311383204331601,0.355859330249767,0.151777389814412,0.973369488348495,0.39300086293118,0.0831700059150326,0.484414688543538,0.223591616568685,0.34790770450227,0.265846005036553,0.422049455823654,1.32281558197683,0.389784878885994,0.409242495254108,0.281050337865394,0.303296295206667,0.29960508621804,0.448824699278143,0.676347808954336,0.785568594768076,0.389902703813828,0.224763318324864,0.224357614835583,0.713668735626041,0.236876867152583,0.120017478709723,-0.0419931131531317,0.106004092031102,0.221358103424705,0.127422935228973,0.233939230199194,0.221629514859626,-0.00761532359799852,0.194496438702193,0.143223606436724,0.163828615628863,-0.0140156070922518,0.0822974630689699,0.0899423282860277
NC21-6492,-0.286194417904383,-0.322837377331411,-0.278328250241363,-0.15947449802662,-0.17697010193215,-0.171442874466573,-0.260659252417301,-0.288184061389016,-0.339831878229145,-0.290871084880416,-0.313798526722653,-0.369762646875587,-0.354337763050995,-0.178343943686487,-0.187154517163714,-0.385313190122186,-0.388168842872785,-0.225100183716682,0.168751631288918,-0.111809623308975,-0.289354615125843,-0.266457638710648,-0.177394380593867,-0.297219948934412,-0.215487728333776,-0.311303028604068,-0.187360898818175,-0.319236835416833,-0.214628684991253,-0.206862349238985,-0.36321676926374,-0.37121838712095,-0.300866715973824,-0.291014853522058,-0.189197084655716,-0.179684083108342,-0.246515284025234,-0.229782336231554,-0.259312768403369,-0.204682600085862,-0.0696710475373578,-0.199897798905703,-0.222620410470239,-0.225186981964089,-0.116575760174417,-0.229485766939342,-0.179409661635991,-0.130476195238484,-0.200868641194968,-0.275849658709804,-0.231384361908414,-0.142935383242357,-0.246370438379819,-0.253543493385287,-0.247967614889355,-0.300668164358728,0.262186523691907,0.102242523515747,0.483897249219549,0.360479860053996,0.145505742611686,0.30515699942768,0.537149947502025,0.735584305665399,0.812844614360954,0.647832865890948,0.389784878885994,1.43125978895912,1.42897924651162,0.480805219654904,0.460364937644404,0.334318235333039,0.375176347989264,0.464680477514222,0.385004359603976,1.39848758645675,0.132931160882507,0.136486216603981,0.610568146839091,0.0857364543399276,0.17875294070308,-0.120373762078525,0.0781972180038261,0.150706594802642,0.0446914674710368,0.207344591772423,0.0465210624503807,-0.0326265218529461,0.129895288148326,0.147490780361199,0.0628654012941421,0.00223473335168658,-0.0116411827752052,0.0783926689096612
NC21-6497,-0.290746711188389,-0.312778950737412,-0.271146426107748,-0.162678965831205,-0.182971913729959,-0.174268147574379,-0.259110101649706,-0.289293107590646,-0.341397636628777,-0.291176751664537,-0.316830388379973,-0.373372771613617,-0.357220331101526,-0.184339643484399,-0.185292608052213,-0.384765952462362,-0.39257286722457,-0.230315038746916,0.163574921542526,-0.111034061793871,-0.28995397580341,-0.263669913652492,-0.183391340455039,-0.297497521744385,-0.221673624240033,-0.308345634405733,-0.187061003343671,-0.319006822715854,-0.214095268781802,-0.205731091148641,-0.366857800093339,-0.370685422826086,-0.308527367977241,-0.299978610873739,-0.187946957304317,-0.185670861486,-0.246248995236511,-0.236432884784549,-0.268516320403762,-0.202763827714174,-0.0660495160308511,-0.203399265434634,-0.227956186857187,-0.233322102849159,-0.116548199071344,-0.23481081271048,-0.185400620227011,-0.125435199699272,-0.20838672935172,-0.274409665256599,-0.231345723651458,-0.140920973218563,-0.253656785479605,-0.253854864750839,-0.247903030535374,-0.303341341866963,0.25996852573552,0.0982647531873379,0.491371805426443,0.361717037126627,0.145039565894062,0.304819822878468,0.535641723829242,0.732436386473887,0.817775591726272,0.667416032745982,0.409242495254108,1.42897924651162,1.45101971413674,0.487669022981686,0.459873593655983,0.328860030339693,0.386606197428744,0.463581971181972,0.387161532262904,1.40680158314815,0.139224628331861,0.135521052432966,0.614410393241066,0.0963549029228296,0.176059878306262,-0.125798444095772,0.0789321126118005,0.153177239679498,0.0439130380052268,0.204957281753285,0.0472490461699537,-0.0255245365004469,0.134182062884973,0.148848027499181,0.0766958204930528,0.00256622314377837,-0.0144194514363446,0.0802175867393881
NC21-6502,-0.24011193435265,-0.308482520437582,-0.320404093168705,-0.104961331618488,-0.202318787540413,-0.191070273805727,-0.209636300416489,-0.0757776765564752,-0.226284308386348,-0.266753129115001,-0.207007395513898,-0.236206469381571,-0.243638051100523,-0.203696048512654,-0.164187161245175,-0.384485446387068,-0.236120206883218,-0.213399100185614,-0.040349828983024,-0.125685255941567,-0.147974993088695,-0.284447311120061,-0.202731510335313,-0.273324279084808,-0.186901050959053,-0.343575179643318,-0.119937042084107,-0.27250216516648,-0.0941405277511824,-0.202302262140395,-0.231801116061737,-0.278594665744271,-0.262713548086204,-0.195000041123792,-0.222243850798694,-0.202977482100149,0.127234180389407,-0.278812312511749,-0.13521713485552,-0.195343234114777,-0.127953743131052,-0.416675025657331,-0.319505159490828,-0.214754988292024,-0.140342275330792,-0.152601949917195,-0.181677355216984,-0.153786363829943,-0.1215493182969,-0.242199426273437,-0.232745136613708,-0.122514985033942,-0.226965856612305,-0.20331950016732,-0.188362731948123,-0.00319645108528947,0.421589871204332,0.0943339403656163,0.267452256312968,0.213623402924874,0.0981078272014943,0.33745567090261,0.332523619495504,0.324989916118343,0.181689572494197,0.309019289521598,0.281050337865394,0.480805219654904,0.487669022981686,1.59145451226854,0.861160794127641,0.853858626648173,0.188375775699235,0.28752715156484,0.150195838604728,0.469982668214146,0.124250002194975,0.128278364938274,0.352813254247963,0.164781855152184,0.142450996526164,0.0332156641905632,0.094975706735673,0.294633748349257,0.0767172928414799,0.176045501135806,0.170650199702157,0.0726326846128295,0.22433815788494,0.310110420591544,0.283295659340411,0.289665002810832,0.0292735114754057,0.200137435359815
